"accountcode","src","dst","dcontext","clid","channel","dstchannel","lastapp","lastdata","calldate","answerdate","hangupdate","duration","billsec","disposition","amaflags","uniqueid","userfield"
"","01253","s","from-trunk","01253","SIP/122.53.182.213-0002a360","","Hangup","","2023-05-31 00:54:14","2023-05-31 00:54:14","2023-05-31 00:54:31","17","17","ANSWERED","DOCUMENTATION","1685465654.187",""
"","01253","s","from-trunk","01253","SIP/122.53.182.213-0002a361","","Hangup","","2023-05-31 00:54:14","2023-05-31 00:54:14","2023-05-31 00:54:31","17","17","ANSWERED","DOCUMENTATION","1685465654.187",""
"","4000","s","from-trunk","4000","SIP/122.53.182.213-0002a35f","","Hangup","","2023-05-31 00:54:13","2023-05-31 00:54:13","2023-05-31 00:54:32","19","19","ANSWERED","DOCUMENTATION","1685465653.187",""
"","01253","s","from-trunk","01253","SIP/122.53.182.213-0002a362","","Hangup","","2023-05-31 00:54:15","2023-05-31 00:54:15","2023-05-31 00:54:32","17","17","ANSWERED","DOCUMENTATION","1685465655.187",""
"","01253","s","from-trunk","01253","SIP/122.53.182.213-0002a363","","Hangup","","2023-05-31 00:54:15","2023-05-31 00:54:15","2023-05-31 00:54:32","17","17","ANSWERED","DOCUMENTATION","1685465655.187",""
"","01253","s","from-trunk","01253","SIP/122.53.182.213-0002a364","","Hangup","","2023-05-31 00:54:16","2023-05-31 00:54:16","2023-05-31 00:54:33","17","17","ANSWERED","DOCUMENTATION","1685465656.187",""
"","01253","s","from-trunk","01253","SIP/122.53.182.213-0002a365","","Hangup","","2023-05-31 00:54:16","2023-05-31 00:54:16","2023-05-31 00:54:34","18","18","ANSWERED","DOCUMENTATION","1685465656.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a366","","Hangup","","2023-05-31 00:54:17","2023-05-31 00:54:17","2023-05-31 00:54:34","17","17","ANSWERED","DOCUMENTATION","1685465657.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a369","","Hangup","","2023-05-31 00:54:19","2023-05-31 00:54:19","2023-05-31 00:54:35","16","16","ANSWERED","DOCUMENTATION","1685465659.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a367","","Hangup","","2023-05-31 00:54:18","2023-05-31 00:54:18","2023-05-31 00:54:35","17","17","ANSWERED","DOCUMENTATION","1685465658.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a368","","Hangup","","2023-05-31 00:54:19","2023-05-31 00:54:19","2023-05-31 00:54:36","17","17","ANSWERED","DOCUMENTATION","1685465659.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a36a","","Hangup","","2023-05-31 00:54:20","2023-05-31 00:54:20","2023-05-31 00:54:38","18","18","ANSWERED","DOCUMENTATION","1685465660.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a36b","","Hangup","","2023-05-31 00:54:21","2023-05-31 00:54:21","2023-05-31 00:54:38","17","17","ANSWERED","DOCUMENTATION","1685465661.187",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a36c","","Hangup","","2023-05-31 00:54:22","2023-05-31 00:54:22","2023-05-31 00:54:39","17","17","ANSWERED","DOCUMENTATION","1685465662.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a36d","","Hangup","","2023-05-31 00:54:22","2023-05-31 00:54:22","2023-05-31 00:54:39","17","17","ANSWERED","DOCUMENTATION","1685465662.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a36e","","Hangup","","2023-05-31 00:54:22","2023-05-31 00:54:22","2023-05-31 00:54:40","18","18","ANSWERED","DOCUMENTATION","1685465662.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a36f","","Hangup","","2023-05-31 00:54:23","2023-05-31 00:54:23","2023-05-31 00:54:40","17","17","ANSWERED","DOCUMENTATION","1685465663.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a370","","Hangup","","2023-05-31 00:54:23","2023-05-31 00:54:23","2023-05-31 00:54:41","18","18","ANSWERED","DOCUMENTATION","1685465663.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a371","","Hangup","","2023-05-31 00:54:24","2023-05-31 00:54:24","2023-05-31 00:54:41","17","17","ANSWERED","DOCUMENTATION","1685465664.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a372","","Hangup","","2023-05-31 00:54:25","2023-05-31 00:54:25","2023-05-31 00:54:42","17","17","ANSWERED","DOCUMENTATION","1685465665.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a373","","Hangup","","2023-05-31 00:54:25","2023-05-31 00:54:25","2023-05-31 00:54:43","18","18","ANSWERED","DOCUMENTATION","1685465665.187",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a375","","Hangup","","2023-05-31 00:54:26","2023-05-31 00:54:26","2023-05-31 00:54:43","17","17","ANSWERED","DOCUMENTATION","1685465666.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a374","","Hangup","","2023-05-31 00:54:26","2023-05-31 00:54:26","2023-05-31 00:54:43","17","17","ANSWERED","DOCUMENTATION","1685465666.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a376","","Hangup","","2023-05-31 00:54:27","2023-05-31 00:54:27","2023-05-31 00:54:43","16","16","ANSWERED","DOCUMENTATION","1685465667.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a379","","Hangup","","2023-05-31 00:54:29","2023-05-31 00:54:29","2023-05-31 00:54:44","15","15","ANSWERED","DOCUMENTATION","1685465669.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a377","","Hangup","","2023-05-31 00:54:27","2023-05-31 00:54:28","2023-05-31 00:54:45","18","17","ANSWERED","DOCUMENTATION","1685465667.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a378","","Hangup","","2023-05-31 00:54:28","2023-05-31 00:54:28","2023-05-31 00:54:45","17","17","ANSWERED","DOCUMENTATION","1685465668.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a37a","","Hangup","","2023-05-31 00:54:30","2023-05-31 00:54:30","2023-05-31 00:54:47","17","17","ANSWERED","DOCUMENTATION","1685465670.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a37b","","Hangup","","2023-05-31 00:54:30","2023-05-31 00:54:30","2023-05-31 00:54:47","17","17","ANSWERED","DOCUMENTATION","1685465670.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a37c","","Hangup","","2023-05-31 00:54:31","2023-05-31 00:54:31","2023-05-31 00:54:48","17","17","ANSWERED","DOCUMENTATION","1685465671.187",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a37d","","Hangup","","2023-05-31 00:54:31","2023-05-31 00:54:31","2023-05-31 00:54:48","17","17","ANSWERED","DOCUMENTATION","1685465671.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a37e","","Hangup","","2023-05-31 00:54:31","2023-05-31 00:54:31","2023-05-31 00:54:49","18","18","ANSWERED","DOCUMENTATION","1685465671.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a37f","","Hangup","","2023-05-31 00:54:32","2023-05-31 00:54:32","2023-05-31 00:54:49","17","17","ANSWERED","DOCUMENTATION","1685465672.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a380","","Hangup","","2023-05-31 00:54:33","2023-05-31 00:54:33","2023-05-31 00:54:50","17","17","ANSWERED","DOCUMENTATION","1685465673.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a381","","Hangup","","2023-05-31 00:54:33","2023-05-31 00:54:33","2023-05-31 00:54:50","17","17","ANSWERED","DOCUMENTATION","1685465673.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a382","","Hangup","","2023-05-31 00:54:34","2023-05-31 00:54:34","2023-05-31 00:54:51","17","17","ANSWERED","DOCUMENTATION","1685465674.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a383","","Hangup","","2023-05-31 00:54:34","2023-05-31 00:54:34","2023-05-31 00:54:51","17","17","ANSWERED","DOCUMENTATION","1685465674.187",""
"","1254","s","from-trunk","1254","SIP/122.53.182.213-0002a384","","Hangup","","2023-05-31 00:54:35","2023-05-31 00:54:35","2023-05-31 00:54:52","17","17","ANSWERED","DOCUMENTATION","1685465675.187",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a385","","Hangup","","2023-05-31 00:54:36","2023-05-31 00:54:36","2023-05-31 00:54:52","16","16","ANSWERED","DOCUMENTATION","1685465676.187",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a388","","Hangup","","2023-05-31 00:54:37","2023-05-31 00:54:37","2023-05-31 00:54:53","16","16","ANSWERED","DOCUMENTATION","1685465677.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a386","","Hangup","","2023-05-31 00:54:36","2023-05-31 00:54:36","2023-05-31 00:54:54","18","18","ANSWERED","DOCUMENTATION","1685465676.187",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a387","","Hangup","","2023-05-31 00:54:37","2023-05-31 00:54:37","2023-05-31 00:54:54","17","17","ANSWERED","DOCUMENTATION","1685465677.187",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a389","","Hangup","","2023-05-31 00:54:38","2023-05-31 00:54:38","2023-05-31 00:54:55","17","17","ANSWERED","DOCUMENTATION","1685465678.1871",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a38a","","Hangup","","2023-05-31 00:54:38","2023-05-31 00:54:38","2023-05-31 00:54:56","18","18","ANSWERED","DOCUMENTATION","1685465678.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a38b","","Hangup","","2023-05-31 00:54:39","2023-05-31 00:54:39","2023-05-31 00:54:56","17","17","ANSWERED","DOCUMENTATION","1685465679.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a38c","","Hangup","","2023-05-31 00:54:39","2023-05-31 00:54:39","2023-05-31 00:54:56","17","17","ANSWERED","DOCUMENTATION","1685465679.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a38d","","Hangup","","2023-05-31 00:54:40","2023-05-31 00:54:40","2023-05-31 00:54:57","17","17","ANSWERED","DOCUMENTATION","1685465680.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a38e","","Hangup","","2023-05-31 00:54:40","2023-05-31 00:54:40","2023-05-31 00:54:58","18","18","ANSWERED","DOCUMENTATION","1685465680.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a38f","","Hangup","","2023-05-31 00:54:41","2023-05-31 00:54:41","2023-05-31 00:54:58","17","17","ANSWERED","DOCUMENTATION","1685465681.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a390","","Hangup","","2023-05-31 00:54:41","2023-05-31 00:54:41","2023-05-31 00:54:59","18","18","ANSWERED","DOCUMENTATION","1685465681.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a391","","Hangup","","2023-05-31 00:54:42","2023-05-31 00:54:42","2023-05-31 00:54:59","17","17","ANSWERED","DOCUMENTATION","1685465682.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a392","","Hangup","","2023-05-31 00:54:42","2023-05-31 00:54:42","2023-05-31 00:55:00","18","18","ANSWERED","DOCUMENTATION","1685465682.1871",""
"","4000","s","from-trunk","4000","SIP/122.53.182.213-0002a393","","Hangup","","2023-05-31 00:54:43","2023-05-31 00:54:43","2023-05-31 00:55:00","17","17","ANSWERED","DOCUMENTATION","1685465683.1871",""
"","01254","s","from-trunk","01254","SIP/122.53.182.213-0002a394","","Hangup","","2023-05-31 00:54:43","2023-05-31 00:54:43","2023-05-31 00:55:00","17","17","ANSWERED","DOCUMENTATION","1685465683.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a395","","Hangup","","2023-05-31 00:54:44","2023-05-31 00:54:44","2023-05-31 00:55:01","17","17","ANSWERED","DOCUMENTATION","1685465684.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a399","","Hangup","","2023-05-31 00:54:46","2023-05-31 00:54:46","2023-05-31 00:55:02","16","16","ANSWERED","DOCUMENTATION","1685465686.1871",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a396","","Hangup","","2023-05-31 00:54:44","2023-05-31 00:54:44","2023-05-31 00:55:02","18","18","ANSWERED","DOCUMENTATION","1685465684.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a397","","Hangup","","2023-05-31 00:54:44","2023-05-31 00:54:44","2023-05-31 00:55:02","18","18","ANSWERED","DOCUMENTATION","1685465684.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a398","","Hangup","","2023-05-31 00:54:45","2023-05-31 00:54:45","2023-05-31 00:55:03","18","18","ANSWERED","DOCUMENTATION","1685465685.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a39a","","Hangup","","2023-05-31 00:54:47","2023-05-31 00:54:47","2023-05-31 00:55:04","17","17","ANSWERED","DOCUMENTATION","1685465687.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a39b","","Hangup","","2023-05-31 00:54:47","2023-05-31 00:54:47","2023-05-31 00:55:05","18","18","ANSWERED","DOCUMENTATION","1685465687.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a39c","","Hangup","","2023-05-31 00:54:48","2023-05-31 00:54:48","2023-05-31 00:55:05","17","17","ANSWERED","DOCUMENTATION","1685465688.1871",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a39d","","Hangup","","2023-05-31 00:54:48","2023-05-31 00:54:48","2023-05-31 00:55:06","18","18","ANSWERED","DOCUMENTATION","1685465688.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a39e","","Hangup","","2023-05-31 00:54:48","2023-05-31 00:54:48","2023-05-31 00:55:06","18","18","ANSWERED","DOCUMENTATION","1685465688.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a39f","","Hangup","","2023-05-31 00:54:49","2023-05-31 00:54:49","2023-05-31 00:55:06","17","17","ANSWERED","DOCUMENTATION","1685465689.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a3a0","","Hangup","","2023-05-31 00:54:49","2023-05-31 00:54:49","2023-05-31 00:55:07","18","18","ANSWERED","DOCUMENTATION","1685465689.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a3a1","","Hangup","","2023-05-31 00:54:50","2023-05-31 00:54:50","2023-05-31 00:55:07","17","17","ANSWERED","DOCUMENTATION","1685465690.1871",""
"","15","s","from-trunk","15","SIP/122.53.182.213-0002a3a2","","Hangup","","2023-05-31 00:54:50","2023-05-31 00:54:50","2023-05-31 00:55:08","18","18","ANSWERED","DOCUMENTATION","1685465690.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a3a3","","Hangup","","2023-05-31 00:54:51","2023-05-31 00:54:51","2023-05-31 00:55:08","17","17","ANSWERED","DOCUMENTATION","1685465691.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a3a4","","Hangup","","2023-05-31 00:54:51","2023-05-31 00:54:51","2023-05-31 00:55:09","18","18","ANSWERED","DOCUMENTATION","1685465691.1871",""
"","01255","s","from-trunk","01255","SIP/122.53.182.213-0002a3a5","","Hangup","","2023-05-31 00:54:52","2023-05-31 00:54:52","2023-05-31 00:55:09","17","17","ANSWERED","DOCUMENTATION","1685465692.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3a6","","Hangup","","2023-05-31 00:54:53","2023-05-31 00:54:53","2023-05-31 00:55:09","16","16","ANSWERED","DOCUMENTATION","1685465693.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3a9","","Hangup","","2023-05-31 00:54:54","2023-05-31 00:54:54","2023-05-31 00:55:10","16","16","ANSWERED","DOCUMENTATION","1685465694.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3a7","","Hangup","","2023-05-31 00:54:53","2023-05-31 00:54:53","2023-05-31 00:55:11","18","18","ANSWERED","DOCUMENTATION","1685465693.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3a8","","Hangup","","2023-05-31 00:54:54","2023-05-31 00:54:54","2023-05-31 00:55:11","17","17","ANSWERED","DOCUMENTATION","1685465694.1871",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a3aa","","Hangup","","2023-05-31 00:54:55","2023-05-31 00:54:55","2023-05-31 00:55:12","17","17","ANSWERED","DOCUMENTATION","1685465695.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3ab","","Hangup","","2023-05-31 00:54:56","2023-05-31 00:54:56","2023-05-31 00:55:13","17","17","ANSWERED","DOCUMENTATION","1685465696.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3ac","","Hangup","","2023-05-31 00:54:56","2023-05-31 00:54:56","2023-05-31 00:55:13","17","17","ANSWERED","DOCUMENTATION","1685465696.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3ad","","Hangup","","2023-05-31 00:54:57","2023-05-31 00:54:57","2023-05-31 00:55:14","17","17","ANSWERED","DOCUMENTATION","1685465697.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3ae","","Hangup","","2023-05-31 00:54:57","2023-05-31 00:54:57","2023-05-31 00:55:15","18","18","ANSWERED","DOCUMENTATION","1685465697.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3af","","Hangup","","2023-05-31 00:54:58","2023-05-31 00:54:58","2023-05-31 00:55:15","17","17","ANSWERED","DOCUMENTATION","1685465698.1871",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a3b0","","Hangup","","2023-05-31 00:54:58","2023-05-31 00:54:58","2023-05-31 00:55:15","17","17","ANSWERED","DOCUMENTATION","1685465698.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b1","","Hangup","","2023-05-31 00:54:58","2023-05-31 00:54:58","2023-05-31 00:55:16","18","18","ANSWERED","DOCUMENTATION","1685465698.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b2","","Hangup","","2023-05-31 00:54:59","2023-05-31 00:54:59","2023-05-31 00:55:16","17","17","ANSWERED","DOCUMENTATION","1685465699.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b3","","Hangup","","2023-05-31 00:54:59","2023-05-31 00:54:59","2023-05-31 00:55:17","18","18","ANSWERED","DOCUMENTATION","1685465699.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b4","","Hangup","","2023-05-31 00:55:00","2023-05-31 00:55:00","2023-05-31 00:55:17","17","17","ANSWERED","DOCUMENTATION","1685465700.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b5","","Hangup","","2023-05-31 00:55:00","2023-05-31 00:55:00","2023-05-31 00:55:18","18","18","ANSWERED","DOCUMENTATION","1685465700.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b6","","Hangup","","2023-05-31 00:55:02","2023-05-31 00:55:02","2023-05-31 00:55:18","16","16","ANSWERED","DOCUMENTATION","1685465702.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b9","","Hangup","","2023-05-31 00:55:03","2023-05-31 00:55:03","2023-05-31 00:55:19","16","16","ANSWERED","DOCUMENTATION","1685465703.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b7","","Hangup","","2023-05-31 00:55:02","2023-05-31 00:55:02","2023-05-31 00:55:20","18","18","ANSWERED","DOCUMENTATION","1685465702.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3b8","","Hangup","","2023-05-31 00:55:03","2023-05-31 00:55:03","2023-05-31 00:55:20","17","17","ANSWERED","DOCUMENTATION","1685465703.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3ba","","Hangup","","2023-05-31 00:55:04","2023-05-31 00:55:04","2023-05-31 00:55:22","18","18","ANSWERED","DOCUMENTATION","1685465704.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3bb","","Hangup","","2023-05-31 00:55:05","2023-05-31 00:55:05","2023-05-31 00:55:22","17","17","ANSWERED","DOCUMENTATION","1685465705.1871",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a3bc","","Hangup","","2023-05-31 00:55:05","2023-05-31 00:55:05","2023-05-31 00:55:22","17","17","ANSWERED","DOCUMENTATION","1685465705.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3bd","","Hangup","","2023-05-31 00:55:05","2023-05-31 00:55:05","2023-05-31 00:55:23","18","18","ANSWERED","DOCUMENTATION","1685465705.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3be","","Hangup","","2023-05-31 00:55:06","2023-05-31 00:55:06","2023-05-31 00:55:24","18","18","ANSWERED","DOCUMENTATION","1685465706.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3bf","","Hangup","","2023-05-31 00:55:07","2023-05-31 00:55:07","2023-05-31 00:55:24","17","17","ANSWERED","DOCUMENTATION","1685465707.1871",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a3c3","","Hangup","","2023-05-31 00:55:08","2023-05-31 00:55:09","2023-05-31 00:55:24","16","15","ANSWERED","DOCUMENTATION","1685465708.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3c0","","Hangup","","2023-05-31 00:55:07","2023-05-31 00:55:07","2023-05-31 00:55:24","17","17","ANSWERED","DOCUMENTATION","1685465707.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3c1","","Hangup","","2023-05-31 00:55:08","2023-05-31 00:55:08","2023-05-31 00:55:25","17","17","ANSWERED","DOCUMENTATION","1685465708.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3c2","","Hangup","","2023-05-31 00:55:08","2023-05-31 00:55:08","2023-05-31 00:55:26","18","18","ANSWERED","DOCUMENTATION","1685465708.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3c4","","Hangup","","2023-05-31 00:55:09","2023-05-31 00:55:09","2023-05-31 00:55:26","17","17","ANSWERED","DOCUMENTATION","1685465709.1871",""
"","1255","s","from-trunk","1255","SIP/122.53.182.213-0002a3c5","","Hangup","","2023-05-31 00:55:09","2023-05-31 00:55:09","2023-05-31 00:55:27","18","18","ANSWERED","DOCUMENTATION","1685465709.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3c6","","Hangup","","2023-05-31 00:55:10","2023-05-31 00:55:10","2023-05-31 00:55:27","17","17","ANSWERED","DOCUMENTATION","1685465710.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3c9","","Hangup","","2023-05-31 00:55:12","2023-05-31 00:55:12","2023-05-31 00:55:27","15","15","ANSWERED","DOCUMENTATION","1685465712.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3c7","","Hangup","","2023-05-31 00:55:11","2023-05-31 00:55:11","2023-05-31 00:55:28","17","17","ANSWERED","DOCUMENTATION","1685465711.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3c8","","Hangup","","2023-05-31 00:55:11","2023-05-31 00:55:11","2023-05-31 00:55:29","18","18","ANSWERED","DOCUMENTATION","1685465711.1871",""
"","4000","s","from-trunk","4000","SIP/122.53.182.213-0002a3ca","","Hangup","","2023-05-31 00:55:12","2023-05-31 00:55:12","2023-05-31 00:55:29","17","17","ANSWERED","DOCUMENTATION","1685465712.1871",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a3cb","","Hangup","","2023-05-31 00:55:12","2023-05-31 00:55:12","2023-05-31 00:55:29","17","17","ANSWERED","DOCUMENTATION","1685465712.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3cc","","Hangup","","2023-05-31 00:55:13","2023-05-31 00:55:13","2023-05-31 00:55:30","17","17","ANSWERED","DOCUMENTATION","1685465713.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3cd","","Hangup","","2023-05-31 00:55:13","2023-05-31 00:55:13","2023-05-31 00:55:31","18","18","ANSWERED","DOCUMENTATION","1685465713.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3ce","","Hangup","","2023-05-31 00:55:14","2023-05-31 00:55:14","2023-05-31 00:55:31","17","17","ANSWERED","DOCUMENTATION","1685465714.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3cf","","Hangup","","2023-05-31 00:55:14","2023-05-31 00:55:14","2023-05-31 00:55:32","18","18","ANSWERED","DOCUMENTATION","1685465714.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3d0","","Hangup","","2023-05-31 00:55:15","2023-05-31 00:55:15","2023-05-31 00:55:32","17","17","ANSWERED","DOCUMENTATION","1685465715.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3d1","","Hangup","","2023-05-31 00:55:15","2023-05-31 00:55:15","2023-05-31 00:55:33","18","18","ANSWERED","DOCUMENTATION","1685465715.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3d2","","Hangup","","2023-05-31 00:55:16","2023-05-31 00:55:16","2023-05-31 00:55:33","17","17","ANSWERED","DOCUMENTATION","1685465716.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3d3","","Hangup","","2023-05-31 00:55:16","2023-05-31 00:55:16","2023-05-31 00:55:34","18","18","ANSWERED","DOCUMENTATION","1685465716.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3d4","","Hangup","","2023-05-31 00:55:17","2023-05-31 00:55:17","2023-05-31 00:55:34","17","17","ANSWERED","DOCUMENTATION","1685465717.1871",""
"","01256","s","from-trunk","01256","SIP/122.53.182.213-0002a3d5","","Hangup","","2023-05-31 00:55:17","2023-05-31 00:55:17","2023-05-31 00:55:35","18","18","ANSWERED","DOCUMENTATION","1685465717.1871",""
"","1256","s","from-trunk","1256","SIP/122.53.182.213-0002a3d6","","Hangup","","2023-05-31 00:55:18","2023-05-31 00:55:18","2023-05-31 00:55:35","17","17","ANSWERED","DOCUMENTATION","1685465718.1871",""
"","1256","s","from-trunk","1256","SIP/122.53.182.213-0002a3d9","","Hangup","","2023-05-31 00:55:20","2023-05-31 00:55:20","2023-05-31 00:55:36","16","16","ANSWERED","DOCUMENTATION","1685465720.1871",""
"","1256","s","from-trunk","1256","SIP/122.53.182.213-0002a3d7","","Hangup","","2023-05-31 00:55:19","2023-05-31 00:55:19","2023-05-31 00:55:36","17","17","ANSWERED","DOCUMENTATION","1685465719.1871",""
"","1256","s","from-trunk","1256","SIP/122.53.182.213-0002a3d8","","Hangup","","2023-05-31 00:55:20","2023-05-31 00:55:20","2023-05-31 00:55:37","17","17","ANSWERED","DOCUMENTATION","1685465720.1871",""
"","1256","s","from-trunk","1256","SIP/122.53.182.213-0002a3da","","Hangup","","2023-05-31 00:55:21","2023-05-31 00:55:21","2023-05-31 00:55:39","18","18","ANSWERED","DOCUMENTATION","1685465721.1871",""
"","1256","s","from-trunk","1256","SIP/122.53.182.213-0002a3db","","Hangup","","2023-05-31 00:55:22","2023-05-31 00:55:22","2023-05-31 00:55:39","17","17","ANSWERED","DOCUMENTATION","1685465722.1871",""
